Time	    Potential	Current	    Reflectivity
158.200000	0.614129	0.000632	-2.408359
158.300000	0.613604	-0.000237	-2.408699
158.400000	0.613058	0.000616	-2.408827
158.500000	0.612503	0.000601	-2.409226
158.600000	0.612034	0.000791	-2.409577
158.700000	0.611777	0.000957	-2.409765
158.800000	0.611266	0.000775	-2.409688
158.900000	0.610761	0.000827	-2.409673
159.000000	0.610215	0.000755	-2.409642
159.100000	0.609685	0.000755	-2.409900
159.200000	0.609149	0.000850	-2.410113
159.300000	0.608593	0.000710	-2.410246
159.400000	0.608105	0.000752	-2.410470
159.500000	0.607554	0.000825	-2.410649
159.600000	0.607031	0.000742	-2.410719
159.700000	0.606522	0.000792	-2.411063
159.800000	0.606116	0.001022	-2.411420
159.900000	0.605795	0.000734	-2.411728
160.000000	0.605300	2.817107E-5	-2.411684
160.100000	0.604712	0.000629	-2.412185
160.200000	0.604229	0.000672	-2.412258
160.300000	0.603683	0.000808	-2.412486
160.400000	0.603150	0.000670	-2.412549
160.500000	0.602657	0.000748	-2.412293
160.600000	0.602074	0.000792	-2.412627
160.700000	0.601539	0.000688	-2.413006
160.800000	0.601022	0.000781	-2.413001
160.900000	0.600467	0.000759	-2.413443
161.000000	0.600212	0.000983	-2.413762
161.100000	0.599782	0.000862	-2.413618
161.200000	0.599222	0.000796	-2.413811
161.300000	0.598706	0.000737	-2.413976
161.400000	0.598197	0.000840	-2.414041
161.500000	0.597638	0.000712	-2.414127
161.600000	0.597155	0.000277	-2.414205
161.700000	0.596622	-9.584628E-5	-2.414300
161.800000	0.596084	0.000495	-2.414651
161.900000	0.595590	0.000648	-2.414851
162.000000	0.595052	0.000679	-2.415038
162.100000	0.594793	0.000894	-2.415060
162.200000	0.594346	0.000803	-2.415088
162.300000	0.593773	0.000718	-2.415333
162.400000	0.593282	0.000689	-2.415653
162.500000	0.592737	0.000777	-2.415592
162.600000	0.592194	0.000677	-2.415912
162.700000	0.591677	0.000718	-2.416002
162.800000	0.591153	0.000775	-2.416428
162.900000	0.590602	0.000678	-2.416510
163.000000	0.590096	0.000741	-2.416446
163.100000	0.589544	0.000736	-2.416656
163.200000	0.589063	0.000849	-2.417169
163.300000	0.588815	0.000161	-2.417197
163.400000	0.588260	0.000191	-2.417262
163.500000	0.587740	0.000551	-2.417726
163.600000	0.587222	0.000696	-2.417696
163.700000	0.586679	0.000597	-2.417653
163.800000	0.586155	0.000647	-2.417724
163.900000	0.585618	0.000741	-2.417996
164.000000	0.585096	0.000638	-2.418281
164.100000	0.584595	0.000705	-2.418540
164.200000	0.584031	0.000699	-2.418800
164.300000	0.583479	0.000636	-2.418849
164.400000	0.583182	0.000969	-2.419176
164.500000	0.582742	0.000723	-2.419503
164.600000	0.582206	0.000661	-2.419349
164.700000	0.581696	0.000783	-2.419619
164.800000	0.581097	0.000626	-2.420053
164.900000	0.580590	0.000667	-2.420239
165.000000	0.580082	1.710193E-5	-2.420162
165.100000	0.579549	-5.393400E-5	-2.420069
165.200000	0.579013	0.000489	-2.420432
165.300000	0.578482	0.000592	-2.420468
165.400000	0.577959	0.000568	-2.420672
165.500000	0.577460	0.000730	-2.420799
165.600000	0.577234	0.000837	-2.420992
165.700000	0.576737	0.000679	-2.421100
165.800000	0.576208	0.000739	-2.421251
165.900000	0.575655	0.000653	-2.421640
166.000000	0.575145	0.000638	-2.421687
166.100000	0.574627	0.000739	-2.421592
166.200000	0.574088	0.000625	-2.422050
166.300000	0.573571	0.000652	-2.422071
166.400000	0.573043	0.000704	-2.421935
166.500000	0.572500	0.000616	-2.421939
166.600000	0.572011	0.000737	-2.422188
166.700000	0.571760	-4.533661E-5	-2.422575
166.800000	0.571239	0.000367	-2.422633
166.900000	0.570715	0.000591	-2.422746
167.000000	0.570154	0.000550	-2.422888
167.100000	0.569646	0.000577	-2.423084
167.200000	0.569127	0.000662	-2.423037
167.300000	0.568583	0.000572	-2.423503
167.400000	0.568087	0.000601	-2.423616
167.500000	0.567550	0.000636	-2.423551
167.600000	0.567015	0.000571	-2.423695
167.700000	0.566491	0.000626	-2.423840
167.800000	0.566048	0.000804	-2.424040
167.900000	0.565710	0.000653	-2.424123
168.000000	0.565202	0.000710	-2.424439
168.100000	0.564652	0.000589	-2.424642
168.200000	0.564131	0.000592	-2.424903
168.300000	0.563605	0.000652	-2.425311
168.400000	0.563049	-0.000403	-2.425256
168.500000	0.562551	0.000319	-2.425213
168.600000	0.562016	0.000519	-2.425489
168.700000	0.561462	0.000464	-2.425870
168.800000	0.560963	0.000555	-2.425982
168.900000	0.560379	0.000549	-2.426039
169.000000	0.560124	0.000753	-2.425980
169.100000	0.559689	0.000666	-2.426194
169.200000	0.559157	0.000583	-2.426376
169.300000	0.558652	0.000581	-2.426586
169.400000	0.558110	0.000633	-2.426822
169.500000	0.557558	0.000505	-2.426938
169.600000	0.557066	0.000566	-2.426949
169.700000	0.556552	0.000607	-2.426778
169.800000	0.556022	0.000511	-2.427242
169.900000	0.555514	0.000545	-2.427575
170.000000	0.554964	6.019635E-5	-2.427889
170.100000	0.554500	-9.928524E-5	-2.428196
170.200000	0.554267	0.000512	-2.428619
170.300000	0.553707	0.000423	-2.428744
170.400000	0.553200	0.000424	-2.428775
170.500000	0.552674	0.000542	-2.428951
170.600000	0.552126	0.000464	-2.428998
170.700000	0.551612	0.000489	-2.429156
170.800000	0.551095	0.000541	-2.429353
170.900000	0.550568	0.000440	-2.429265
171.000000	0.550016	0.000481	-2.429457
171.100000	0.549486	0.000499	-2.429632
171.200000	0.549018	0.000613	-2.429775
171.300000	0.548779	0.000645	-2.430177
171.400000	0.548228	0.000490	-2.430230
171.500000	0.547706	0.000456	-2.430480
171.600000	0.547154	0.000525	-2.430529
171.700000	0.546611	9.060962E-5	-2.430409
171.800000	0.546108	-0.000248	-2.430584
171.900000	0.545604	0.000327	-2.430561
172.000000	0.545045	0.000282	-2.430795
172.100000	0.544537	0.000384	-2.430903
172.200000	0.543995	0.000397	-2.431067
172.300000	0.543475	0.000361	-2.431223
172.400000	0.543170	0.000654	-2.431207
172.500000	0.542724	0.000438	-2.431535
172.600000	0.542187	0.000400	-2.431833
172.700000	0.541681	0.000504	-2.431671
172.800000	0.541117	0.000380	-2.431965
172.900000	0.540609	0.000413	-2.431778
173.000000	0.540064	0.000461	-2.432162
173.100000	0.539535	0.000375	-2.432077
173.200000	0.539036	0.000423	-2.432229
173.300000	0.538453	0.000422	-2.432459
173.400000	0.537935	0.000259	-2.432416
173.500000	0.537419	-0.000318	-2.432788
173.600000	0.537159	0.000358	-2.433227
173.700000	0.536658	0.000298	-2.433185
173.800000	0.536106	0.000381	-2.433754
173.900000	0.535559	0.000290	-2.433485
174.000000	0.535033	0.000316	-2.433930
174.100000	0.534495	0.000374	-2.433594
174.200000	0.533934	0.000268	-2.433776
174.300000	0.533440	0.000350	-2.433856
174.400000	0.532884	0.000343	-2.433809
174.500000	0.532353	0.000279	-2.434013
174.600000	0.531841	0.000336	-2.434350
174.700000	0.531406	0.000473	-2.434472
174.800000	0.531092	0.000345	-2.434584
174.900000	0.530577	0.000383	-2.434649
175.000000	0.530022	0.000268	-2.434772
175.100000	0.529532	0.000241	-2.435005
175.200000	0.528989	-0.000534	-2.435203
175.300000	0.528455	-4.641129E-5	-2.435463
175.400000	0.527943	0.000146	-2.435684
175.500000	0.527395	0.000195	-2.435707
175.600000	0.526852	0.000117	-2.435853
175.700000	0.526347	0.000228	-2.435800
175.800000	0.525883	0.000363	-2.436254
175.900000	0.525607	0.000247	-2.436622
176.000000	0.525094	0.000292	-2.437030
176.100000	0.524542	0.000168	-2.436915
176.200000	0.524033	0.000193	-2.436901
176.300000	0.523505	0.000256	-2.437039
176.400000	0.522952	0.000148	-2.437212
176.500000	0.522451	0.000200	-2.437538
176.600000	0.521906	0.000233	-2.437572
176.700000	0.521382	0.000141	-2.437650
176.800000	0.520860	0.000201	-2.437782
176.900000	0.520308	-0.000445	-2.437837
177.000000	0.520038	1.355551E-5	-2.438081
177.100000	0.519603	0.000125	-2.438336
177.200000	0.519041	5.321097E-5	-2.438590
177.300000	0.518540	8.652586E-5	-2.438905
177.400000	0.518015	0.000159	-2.439058
177.500000	0.517459	3.762820E-5	-2.439249
177.600000	0.516969	6.073369E-5	-2.439114
177.700000	0.516375	0.000104	-2.439362
177.800000	0.515841	3.687593E-5	-2.439385
177.900000	0.515367	0.000112	-2.439488
178.000000	0.514831	6.976095E-5	-2.439669
178.100000	0.514378	0.000169	-2.439859
178.200000	0.514142	0.000238	-2.440155
178.300000	0.513595	7.083562E-5	-2.440200
178.400000	0.513085	6.084115E-5	-2.440387
178.500000	0.512566	0.000112	-2.440579
178.600000	0.512041	-0.000135	-2.440625
178.700000	0.511514	-0.000594	-2.440745
178.800000	0.510975	-0.000108	-2.441017
178.900000	0.510442	-0.000113	-2.441139
179.000000	0.509925	-4.361714E-5	-2.441155
179.100000	0.509382	-2.631489E-5	-2.441223
179.200000	0.508859	-7.865150E-5	-2.441195
179.300000	0.508508	0.000208	-2.441338
179.400000	0.508115	-1.062465E-5	-2.441442
179.500000	0.507611	-1.546068E-5	-2.441536
179.600000	0.507076	3.279217E-5	-2.441585
179.700000	0.506536	-8.488461E-5	-2.441900
179.800000	0.506029	-5.135479E-5	-2.442142
179.900000	0.505501	-1.704859E-6	-2.442215
180.000000	0.504977	-9.122518E-5	-2.442319
180.100000	0.504480	-5.887750E-5	-2.442431
180.200000	0.503932	-8.520701E-5	-2.442257
180.300000	0.503395	-0.000382	-2.442676
180.400000	0.503079	-0.000295	-2.442880
180.500000	0.502640	-0.000210	-2.443093
180.600000	0.502112	-0.000194	-2.443007
180.700000	0.501607	-0.000121	-2.443026
180.800000	0.501062	-0.000182	-2.443139
180.900000	0.500549	-0.000176	-2.443291
181.000000	0.500018	-9.251479E-5	-2.443212
181.100000	0.499487	-0.000199	-2.443063
181.200000	0.498973	-0.000161	-2.443237
181.300000	0.498402	-0.000187	-2.443705
181.400000	0.497891	-0.000229	-2.444209
181.500000	0.497378	-0.000101	-2.444186
181.600000	0.497136	-8.260369E-6	-2.444492
181.700000	0.496647	-0.000160	-2.444550
181.800000	0.496106	-0.000116	-2.444919
181.900000	0.495580	-0.000241	-2.444868
182.000000	0.495054	-0.000710	-2.445130
182.100000	0.494515	-0.000501	-2.445102
182.200000	0.493995	-0.000413	-2.445250
182.300000	0.493479	-0.000330	-2.445178
182.400000	0.492941	-0.000284	-2.445022
182.500000	0.492414	-0.000343	-2.445784
182.600000	0.491908	-0.000258	-2.445659
182.700000	0.491487	-0.000150	-2.445528
182.800000	0.491151	-0.000278	-2.445533
182.900000	0.490618	-0.000226	-2.445651
183.000000	0.490055	-0.000341	-2.445426
183.100000	0.489582	-0.000316	-2.445751
183.200000	0.489035	-0.000282	-2.446136
183.300000	0.488490	-0.000389	-2.446334
183.400000	0.487979	-0.000334	-2.446265
183.500000	0.487438	-0.000341	-2.446673
183.600000	0.486918	-0.000387	-2.446913
183.700000	0.486396	-0.000749	-2.447068
183.800000	0.485968	-0.000502	-2.447132
183.900000	0.485634	-0.000461	-2.447380
184.000000	0.485089	-0.000381	-2.447344
184.100000	0.484536	-0.000472	-2.447684
184.200000	0.484051	-0.000428	-2.447696
184.300000	0.483515	-0.000400	-2.447913
184.400000	0.482961	-0.000506	-2.448146
184.500000	0.482452	-0.000437	-2.447887
184.600000	0.481899	-0.000416	-2.448147
184.700000	0.481402	-0.000505	-2.448286
184.800000	0.480871	-0.000432	-2.448395
184.900000	0.480308	-0.000493	-2.448462
185.000000	0.480020	-0.000289	-2.448554
185.100000	0.479600	-0.000380	-2.448544
185.200000	0.479065	-0.000515	-2.448476
185.300000	0.478546	-0.000491	-2.448641
185.400000	0.477977	-0.000756	-2.448975
185.500000	0.477435	-0.000893	-2.449299
185.600000	0.476931	-0.000622	-2.449776
185.700000	0.476374	-0.000575	-2.449649
185.800000	0.475847	-0.000630	-2.449585
185.900000	0.475338	-0.000569	-2.449852
186.000000	0.474777	-0.000611	-2.450069
186.100000	0.474337	-0.000503	-2.450746
186.200000	0.474084	-0.000425	-2.450800
186.300000	0.473562	-0.000612	-2.450568
186.400000	0.473083	-0.000612	-2.450663
186.500000	0.472540	-0.000581	-2.450590
186.600000	0.472023	-0.000665	-2.450895
186.700000	0.471504	-0.000606	-2.451273
186.800000	0.470966	-0.000608	-2.451078
186.900000	0.470429	-0.000690	-2.451054
187.000000	0.469914	-0.000658	-2.451572
187.100000	0.469352	-0.001105	-2.451817
187.200000	0.468835	-0.000842	-2.452036
187.300000	0.468504	-0.000519	-2.452263
187.400000	0.468105	-0.000726	-2.452347
187.500000	0.467577	-0.000746	-2.452447
187.600000	0.467036	-0.000664	-2.452485
187.700000	0.466475	-0.000780	-2.452926
187.800000	0.465969	-0.000723	-2.453015
187.900000	0.465412	-0.000710	-2.452955
188.000000	0.464898	-0.000800	-2.453019
188.100000	0.464390	-0.000711	-2.452977
188.200000	0.463849	-0.000753	-2.452987
188.300000	0.463325	-0.000808	-2.453269
188.400000	0.462981	-0.000527	-2.453381
188.500000	0.462569	-0.000769	-2.453540
188.600000	0.462029	-0.000785	-2.454106
188.700000	0.461487	-0.000733	-2.454376
188.800000	0.460980	-0.001177	-2.454100
188.900000	0.460465	-0.000940	-2.454286
189.000000	0.459923	-0.000862	-2.454338
189.100000	0.459404	-0.000926	-2.454692
189.200000	0.458900	-0.000867	-2.455015
189.300000	0.458352	-0.000882	-2.455192
189.400000	0.457810	-0.000936	-2.455387
189.500000	0.457273	-0.000835	-2.455668
189.600000	0.457005	-0.000732	-2.455684
189.700000	0.456532	-0.000891	-2.455750
189.800000	0.455998	-0.000820	-2.456063
189.900000	0.455460	-0.000960	-2.456135
190.000000	0.454953	-0.000932	-2.455928
190.100000	0.454404	-0.000907	-2.456195
190.200000	0.453877	-0.000972	-2.456542
190.300000	0.453402	-0.000921	-2.456546
190.400000	0.452872	-0.000960	-2.456662
190.500000	0.452354	-0.001311	-2.456534
190.600000	0.451801	-0.001083	-2.456766
190.700000	0.451356	-0.000916	-2.456974
190.800000	0.451064	-0.000982	-2.457242
190.900000	0.450534	-0.000966	-2.457153
191.000000	0.449991	-0.001077	-2.457232
191.100000	0.449473	-0.001054	-2.457699
191.200000	0.448923	-0.001034	-2.457658
191.300000	0.448403	-0.001077	-2.457714
191.400000	0.447872	-0.001037	-2.457984
191.500000	0.447330	-0.001063	-2.458122
191.600000	0.446801	-0.001118	-2.457951
191.700000	0.446275	-0.001047	-2.458043
191.800000	0.445738	-0.001138	-2.458162
191.900000	0.445477	-0.000918	-2.458150
192.000000	0.445003	-0.001005	-2.458431
192.100000	0.444458	-0.001143	-2.458747
192.200000	0.443944	-0.001401	-2.458961
192.300000	0.443400	-0.001190	-2.459008
192.400000	0.442855	-0.001257	-2.459387
192.500000	0.442345	-0.001190	-2.459463
192.600000	0.441765	-0.001193	-2.459885
192.700000	0.441264	-0.001234	-2.459472
192.800000	0.440750	-0.001180	-2.459751
192.900000	0.440192	-0.001241	-2.460170
193.000000	0.439907	-0.001016	-2.460093
193.100000	0.439497	-0.001115	-2.460083
193.200000	0.438947	-0.001241	-2.460200
193.300000	0.438421	-0.001229	-2.460310
193.400000	0.437882	-0.001182	-2.460250
193.500000	0.437362	-0.001270	-2.460552
193.600000	0.436842	-0.001250	-2.460640
193.700000	0.436273	-0.001249	-2.461115
193.800000	0.435750	-0.001303	-2.460829
193.900000	0.435235	-0.001491	-2.460587
194.000000	0.434670	-0.001471	-2.460663
194.100000	0.434206	-0.001278	-2.461157
194.200000	0.433955	-0.001184	-2.460969
194.300000	0.433415	-0.001372	-2.461341
194.400000	0.432909	-0.001348	-2.461523
194.500000	0.432413	-0.001309	-2.461407
194.600000	0.431884	-0.001420	-2.461494
194.700000	0.431406	-0.001365	-2.461812
194.800000	0.430855	-0.001366	-2.461974
194.900000	0.430336	-0.001426	-2.462139
195.000000	0.429827	-0.001388	-2.461986
195.100000	0.429260	-0.001422	-2.462131
195.200000	0.428757	-0.001434	-2.462598
195.300000	0.428398	-0.001184	-2.462708
195.400000	0.428020	-0.001413	-2.463180
195.500000	0.427516	-0.001436	-2.463281
195.600000	0.426984	-0.001382	-2.463148
195.700000	0.426441	-0.001695	-2.463041
195.800000	0.425962	-0.001528	-2.463270
195.900000	0.425412	-0.001503	-2.463359
196.000000	0.424894	-0.001543	-2.463221
196.100000	0.424368	-0.001488	-2.463358
196.200000	0.423813	-0.001547	-2.463510
196.300000	0.423272	-0.001575	-2.463608
196.400000	0.422750	-0.001495	-2.463694
196.500000	0.422519	-0.001370	-2.463348
196.600000	0.422045	-0.001520	-2.463776
196.700000	0.421509	-0.001501	-2.464110
196.800000	0.420952	-0.001614	-2.463992
196.900000	0.420445	-0.001566	-2.463791
197.000000	0.419907	-0.001574	-2.463953
197.100000	0.419377	-0.001628	-2.464152
197.200000	0.418841	-0.001589	-2.464174
197.300000	0.418294	-0.001642	-2.464435
197.400000	0.417776	-0.001835	-2.464655
197.500000	0.417256	-0.001645	-2.464851
197.600000	0.417003	-0.001523	-2.465150
197.700000	0.416517	-0.001652	-2.465748
197.800000	0.415976	-0.001609	-2.465472
197.900000	0.415433	-0.001736	-2.465358
198.000000	0.414916	-0.001696	-2.465540
198.100000	0.414368	-0.001685	-2.465348
198.200000	0.413821	-0.001738	-2.465318
198.300000	0.413305	-0.001704	-2.465218
198.400000	0.412766	-0.001730	-2.465760
198.500000	0.412225	-0.001792	-2.465689
198.600000	0.411741	-0.001712	-2.465945
198.700000	0.411294	-0.001628	-2.466013
198.800000	0.411017	-0.001708	-2.466461
198.900000	0.410495	-0.001697	-2.466618
199.000000	0.409961	-0.001802	-2.466197
199.100000	0.409445	-0.001905	-2.465847
199.200000	0.408918	-0.001845	-2.465783
199.300000	0.408392	-0.001902	-2.465797
199.400000	0.407885	-0.001838	-2.466395
199.500000	0.407332	-0.001870	-2.466477
199.600000	0.406789	-0.001915	-2.466470
199.700000	0.406263	-0.001828	-2.466518
199.800000	0.405702	-0.001930	-2.466749
199.900000	0.405429	-0.001709	-2.467102
200.000000	0.404989	-0.001800	-2.466881
200.100000	0.404435	-0.001930	-2.466925
200.200000	0.403950	-0.001899	-2.467198
200.300000	0.403408	-0.001878	-2.467176
200.400000	0.402866	-0.001982	-2.467459
200.500000	0.402348	-0.001924	-2.467557
200.600000	0.401787	-0.001944	-2.467203
200.700000	0.401279	-0.001981	-2.467353
200.800000	0.400759	-0.001990	-2.467594
200.900000	0.400198	-0.002121	-2.467581
201.000000	0.399739	-0.001945	-2.467605
201.100000	0.399484	-0.001893	-2.467705
201.200000	0.398945	-0.002050	-2.467909
201.300000	0.398444	-0.002033	-2.467911
201.400000	0.397892	-0.002014	-2.467671
201.500000	0.397364	-0.002096	-2.467475
201.600000	0.396845	-0.002060	-2.467613
201.700000	0.396279	-0.002084	-2.468106
201.800000	0.395784	-0.002117	-2.468415
201.900000	0.395254	-0.002081	-2.468216
202.000000	0.394695	-0.002143	-2.468346
202.100000	0.394245	-0.002025	-2.468780
202.200000	0.393974	-0.001960	-2.469090
202.300000	0.393426	-0.002135	-2.469182
202.400000	0.392918	-0.002081	-2.469428
202.500000	0.392391	-0.002213	-2.469202
202.600000	0.391853	-0.002240	-2.469095
202.700000	0.391368	-0.002164	-2.469224
202.800000	0.390844	-0.002214	-2.469488
202.900000	0.390338	-0.002270	-2.469966
203.000000	0.389801	-0.002200	-2.470228
203.100000	0.389243	-0.002275	-2.470135
203.200000	0.388743	-0.002282	-2.469829
203.300000	0.388361	-0.002035	-2.470285
203.400000	0.387972	-0.002250	-2.470151
203.500000	0.387466	-0.002251	-2.470646
203.600000	0.386918	-0.002230	-2.470435
203.700000	0.386381	-0.002326	-2.470455
203.800000	0.385898	-0.002279	-2.470213
203.900000	0.385352	-0.002302	-2.470486
204.000000	0.384854	-0.002269	-2.470753
204.100000	0.384338	-0.002359	-2.470580
204.200000	0.383792	-0.002409	-2.471052
204.300000	0.383284	-0.002407	-2.471411
204.400000	0.382748	-0.002336	-2.471590
204.500000	0.382504	-0.002211	-2.471570
204.600000	0.382033	-0.002355	-2.471621
204.700000	0.381502	-0.002342	-2.471613
204.800000	0.380951	-0.002449	-2.471776
204.900000	0.380440	-0.002397	-2.471615
205.000000	0.379881	-0.002433	-2.471565
205.100000	0.379339	-0.002482	-2.471589
205.200000	0.378844	-0.002422	-2.471768
205.300000	0.378300	-0.002474	-2.472074
205.400000	0.377781	-0.002499	-2.471919
205.500000	0.377274	-0.002442	-2.471942
205.600000	0.376794	-0.002398	-2.472220
205.700000	0.376508	-0.002319	-2.472311
205.800000	0.375988	-0.002520	-2.472525
205.900000	0.375439	-0.002560	-2.472557
206.000000	0.374917	-0.002527	-2.472623
206.100000	0.374379	-0.002550	-2.472704
206.200000	0.373876	-0.002599	-2.473056
206.300000	0.373344	-0.002559	-2.472911
206.400000	0.372787	-0.002603	-2.473244
206.500000	0.372261	-0.002621	-2.473666
206.600000	0.371749	-0.002544	-2.473717
206.700000	0.371290	-0.002502	-2.473906
206.800000	0.370996	-0.002559	-2.473827
206.900000	0.370460	-0.002579	-2.473574
207.000000	0.369917	-0.002670	-2.473956
207.100000	0.369381	-0.002647	-2.474290
207.200000	0.368834	-0.002638	-2.474748
207.300000	0.368304	-0.002729	-2.474639
207.400000	0.367788	-0.002526	-2.474712
207.500000	0.367230	-0.002776	-2.474378
207.600000	0.366722	-0.002774	-2.474446
207.700000	0.366209	-0.002698	-2.474684
207.800000	0.365654	-0.002803	-2.475472
207.900000	0.365391	-0.002588	-2.475356
208.000000	0.364970	-0.002694	-2.475394
208.100000	0.364434	-0.002799	-2.474972
208.200000	0.363915	-0.002775	-2.475167
208.300000	0.363378	-0.002768	-2.475250
208.400000	0.362845	-0.002852	-2.475687
208.500000	0.362338	-0.002796	-2.475866
208.600000	0.361776	-0.002850	-2.476125
208.700000	0.361255	-0.002866	-2.476184
208.800000	0.360736	-0.002827	-2.476301
208.900000	0.360189	-0.002906	-2.476472
209.000000	0.359725	-0.002801	-2.476635
209.100000	0.359457	-0.002547	-2.476443
209.200000	0.358951	-0.002951	-2.477092
209.300000	0.358452	-0.002906	-2.476878
209.400000	0.357917	-0.002891	-2.476670
209.500000	0.357388	-0.002980	-2.477186
209.600000	0.356858	-0.002933	-2.477010
209.700000	0.356325	-0.002963	-2.477356
209.800000	0.355817	-0.002987	-2.477318
209.900000	0.355313	-0.002943	-2.477195
210.000000	0.354771	-0.003015	-2.477141
210.100000	0.354267	-0.003048	-2.477848
210.200000	0.353896	-0.002798	-2.477752
210.300000	0.353490	-0.003019	-2.477658
210.400000	0.352992	-0.003003	-2.477471
210.500000	0.352432	-0.003012	-2.477874
210.600000	0.351934	-0.003074	-2.478246
210.700000	0.351403	-0.003075	-2.478412
210.800000	0.350824	-0.002855	-2.478538
210.900000	0.350318	-0.003188	-2.478631
211.000000	0.349820	-0.003098	-2.478498
211.100000	0.349278	-0.003177	-2.478385
211.200000	0.348775	-0.003186	-2.478103
211.300000	0.348403	-0.002933	-2.478476
211.400000	0.348018	-0.003161	-2.478666
211.500000	0.347500	-0.003145	-2.478692
211.600000	0.346973	-0.003134	-2.478855
211.700000	0.346446	-0.003216	-2.479105
211.800000	0.345958	-0.003167	-2.479135
211.900000	0.345417	-0.003204	-2.479056
212.000000	0.344894	-0.003236	-2.479030
212.100000	0.344393	-0.003190	-2.479416
212.200000	0.343847	-0.003260	-2.479743
212.300000	0.343355	-0.003262	-2.479726
212.400000	0.342816	-0.003219	-2.479956
212.500000	0.342569	-0.002863	-2.480221
212.600000	0.342098	-0.003255	-2.480245
212.700000	0.341554	-0.003271	-2.480238
212.800000	0.341033	-0.003330	-2.480534
212.900000	0.340531	-0.003315	-2.480694
213.000000	0.339962	-0.003330	-2.480723
213.100000	0.339438	-0.003381	-2.481042
213.200000	0.338922	-0.003309	-2.480893
213.300000	0.338362	-0.003392	-2.481108
213.400000	0.337857	-0.003415	-2.480718
213.500000	0.337337	-0.003336	-2.480967
213.600000	0.336909	-0.003305	-2.481550
213.700000	0.336641	-0.003305	-2.481442
213.800000	0.336089	-0.003354	-2.481267
213.900000	0.335592	-0.003436	-2.481255
214.000000	0.335071	-0.003406	-2.481396
214.100000	0.334529	-0.003420	-2.481183
214.200000	0.333990	-0.003229	-2.481376
214.300000	0.333469	-0.003412	-2.481532
214.400000	0.332902	-0.003507	-2.481644
214.500000	0.332392	-0.003509	-2.481581
214.600000	0.331885	-0.003452	-2.481873
214.700000	0.331338	-0.003552	-2.481966
214.800000	0.331054	-0.003327	-2.481987
214.900000	0.330622	-0.003445	-2.481906
215.000000	0.330075	-0.003544	-2.482184
215.100000	0.329566	-0.003515	-2.482289
215.200000	0.329029	-0.003538	-2.482102
215.300000	0.328491	-0.003611	-2.482214
215.400000	0.327985	-0.003550	-2.482587
215.500000	0.327451	-0.003621	-2.482602
215.600000	0.326958	-0.003609	-2.482963
215.700000	0.326423	-0.003556	-2.482792
215.800000	0.325863	-0.003658	-2.483062
215.900000	0.325567	-0.003429	-2.483473
216.000000	0.325119	-0.003308	-2.483192
216.100000	0.324595	-0.003667	-2.483738
216.200000	0.324089	-0.003626	-2.483929
216.300000	0.323536	-0.003652	-2.484500
216.400000	0.323015	-0.003703	-2.484511
216.500000	0.322501	-0.003660	-2.484500
216.600000	0.321953	-0.003706	-2.484445
216.700000	0.321444	-0.003708	-2.484516
216.800000	0.320920	-0.003667	-2.484527
216.900000	0.320382	-0.003743	-2.484738
217.000000	0.319885	-0.003646	-2.484818
217.100000	0.319638	-0.003564	-2.485103
217.200000	0.319117	-0.003720	-2.485253
217.300000	0.318596	-0.003714	-2.485535
217.400000	0.318056	-0.003707	-2.485417
217.500000	0.317538	-0.003782	-2.485704
217.600000	0.317026	-0.003701	-2.485548
217.700000	0.316473	-0.003537	-2.485613
217.800000	0.315965	-0.003828	-2.485798
217.900000	0.315445	-0.003752	-2.485967
218.000000	0.314881	-0.003858	-2.486240
218.100000	0.314376	-0.003828	-2.486204
218.200000	0.313977	-0.003610	-2.486354
218.300000	0.313623	-0.003803	-2.486510
218.400000	0.313114	-0.003804	-2.486747
218.500000	0.312526	-0.003844	-2.487028
218.600000	0.311996	-0.003874	-2.487039
218.700000	0.311509	-0.003807	-2.487246
218.800000	0.310950	-0.003872	-2.487485
218.900000	0.310423	-0.003876	-2.487399
219.000000	0.309896	-0.003835	-2.487590
219.100000	0.309358	-0.003924	-2.487718
219.200000	0.308866	-0.003671	-2.487821
219.300000	0.308377	-0.003419	-2.487958
219.400000	0.308119	-0.003791	-2.487996
219.500000	0.307663	-0.003887	-2.488471
219.600000	0.307133	-0.003882	-2.488285
219.700000	0.306603	-0.003939	-2.488437
219.800000	0.306095	-0.003904	-2.488567
219.900000	0.305525	-0.003949	-2.488762
220.000000	0.305028	-0.003969	-2.488767
220.100000	0.304468	-0.003902	-2.489597
220.200000	0.303924	-0.004001	-2.489772
220.300000	0.303428	-0.003971	-2.489946
220.400000	0.302892	-0.003942	-2.490092
220.500000	0.302650	-0.003822	-2.490447
220.600000	0.302186	-0.003931	-2.490473
220.700000	0.301607	-0.003949	-2.490671
220.800000	0.301099	-0.004000	-2.490518
220.900000	0.300614	-0.003974	-2.490630
221.000000	0.300037	-0.003658	-2.491016
221.100000	0.299532	-0.004017	-2.491214
221.200000	0.299021	-0.003980	-2.491088
221.300000	0.298477	-0.004024	-2.491075
221.400000	0.297974	-0.004053	-2.491230
221.500000	0.297434	-0.003993	-2.491302
221.600000	0.296958	-0.003963	-2.491447
221.700000	0.296682	-0.003978	-2.491489
221.800000	0.296118	-0.004008	-2.491583
221.900000	0.295567	-0.004066	-2.491573
222.000000	0.295052	-0.004022	-2.491790
222.100000	0.294518	-0.004035	-2.492404
